web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571754277-833","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabQuickviewSave+9 SizesAvailable in 9 SizesWiest Gingham Check Black Indoor/Outdoor Area Rugby Millwood Pines$127.99$399.00835Rated 5 out of 5 stars.835 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/millwood-pines-wiest-gingham-check-black-indooroutdoor-area-rug-pbvr1069.html?piid=29515321","Wiest Gingham Check Black Indoor/Outdoor Area Rug","Millwood Pines","$127.99","$399.00","68% Off","This Wiest Gingham Check Black Indoor/Outdoor Area Rug is an elegant new introduction and a 100% polypropylene looped yarn made in Egypt.","Area Rugs","SKU: PBVR1069","Showing 1-10 of 825 reviews.","4.8","4.9","4.9","5.0","null"
"1571752872-718","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesSusan Blue Area Rugby Charlton Home$62.99$109.003655Rated 4.5 out of 5 stars.3655 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/charlton-home-susan-blue-area-rug-chrl9303.html?piid=31552060","Susan Blue Area Rug","Charlton Home","$62.99","$109.00","42% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is crafted from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.5"" height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: CHRL9303","Showing 1-10 of 3652 reviews.","4.6","4.8","4.7","4.6","null"
"1571753392-762","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+28 SizesAvailable in 28 SizesDuhon Ivory/Gray Area Rugby Mercury Row$97.995443Rated 5 out of 5 stars.5443 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-duhon-ivorygray-area-rug-w001826262.html?piid=249554939%2C249553790","Duhon Ivory/Gray Area Rug","Mercury Row","$97.99","$119.40","18% Off","Ready to stand up to high foot traffic in the entryway or take on occasional spills under the kitchen table, polypropylene rugs are ideal anchors for any mess-prone area of your abode. Take this one for example: made in Turkey, it is power-loomed from that must-have material and features a shag pile height for a soft touch underfoot. Its hues of ivory and gray are neutral, but this piece stands out thanks to a diamond pattern.","Area Rugs","SKU: W001826262","Showing 1-10 of 5436 reviews.","4.8","4.8","5.0","5.0","null"
"1571754376-842","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesFrieda Gray Area Rugby Andover Mills$86.99$98.994964Rated 4.5 out of 5 stars.4964 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/andover-mills-frieda-gray-area-rug-ando8087.html?piid=38841844","Frieda Gray Area Rug","Andover Mills","$86.99","$98.99","12% Off","From the stunningly contemporary colors and the soft tones, this area rug is beautifully detailed in every way. Power loomed of durable poly wool blend yarns the rug is easy to care. These area rugs are naturally soil, stain, and fade resistant.","Area Rugs","SKU: ANDO8087","Showing 1-10 of 4964 reviews.","4.6","4.5","4.6","4.4","null"
"1571752667-700","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabQuickviewSave+15 SizesAvailable in 15 SizesOmri Light Gray Area Rugby Willa Arlo Interiors$77.99$258.00714Rated 5 out of 5 stars.714 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-omri-power-loom-light-gray-area-rug-wlao3839.html?piid=24753652","Omri Light Gray Area Rug","Willa Arlo Interiors","$77.99","$258.00","70% Off","A stylish break from – or addition to – wall-to-wall carpeting, area rugs set the tone for your space and tie together existing elements into a look that’s uniquely you. This Peshawar-inspired rug brings a touch of far-flung flair to any aesthetic. Made in Turkey, it’s crafted from stain and fade-resistant polypropylene fibers with a cotton backing and 0.5'' pile. For general upkeep, vacuum regularly and spot clean spills immediately. A rug pad is recommended. This product is backed by a lifetime manufacturer warranty.","Area Rugs","SKU: WLAO3839","Showing 1-10 of 711 reviews.","4.8","4.8","5.0","4.9","null"
"1571754804-879","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesAbbeville Cream/Brown Area Rugby Laurel Foundry Modern Farmhouse$42.92$138.00660Rated 4.5 out of 5 stars.660 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/abbeville-creambrown-area-rug-lrfy1020.html?piid=18664719","Abbeville Cream/Brown Area Rug","Laurel Foundry Modern Farmhouse","$42.92","$138.00","69% Off","Inspired by vintage finds in country antique stores, this cream-colored area rug showcases an aged oriental motif for an elegant, lived-in look. Made in Turkey, this rug is machine woven from stain- and fade-resistant polypropylene in a medium 0.33"" pile – perfect for rolling out in fashionable living rooms and dining spaces prone to occasional spills and stains alike. Complete with a durable cotton backing, this rug performs best when paired with a rug pad to prevent shifting and sliding.","Area Rugs","SKU: LRFY1020","Showing 1-10 of 657 reviews.","4.7","4.7","4.9","4.4","null"
"1571753963-806","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesPeraza Hand-Tufted White Area Rugby Mercury Row$164.99$332.901274Rated 4.5 out of 5 stars.1274 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-peraza-hand-tufted-white-area-rug-mrow6854.html?piid=42670873","Peraza Hand-Tufted White Area Rug","Mercury Row","$164.99","$332.90","50% Off","Set an on-trend and approachable foundation in any arrangement with this modern area rug, showcasing a geometric diamond motif in neutral black and white hues that blend easily with most color palettes. Hand-tufted from 100% polyester, this piece has a long pile height for a tasteful touch of texture. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.","Area Rugs","SKU: MROW6854","Showing 1-10 of 1274 reviews.","4.7","4.7","4.6","4.4","null"
"1571753017-732","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+21 SizesAvailable in 21 SizesStarr Hill Ivory Area Rugby Zipcode Design$47.99$68.315686Rated 5 out of 5 stars.5686 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/zipcode-design-starr-hill-ivory-area-rug-zpcd3683.html?piid=23563100","Starr Hill Ivory Area Rug","Zipcode Design","$47.99","$68.31","30% Off","Lay a textured foundation for your stylish space with this ivory shag area rug. Made in Turkey, this area rug is power-loomed from stain- and fade-resistant polypropylene in a thick 2"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Complete with a cotton canvas and latex backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ZPCD3683","Showing 1-10 of 5680 reviews.","4.8","4.9","4.7","4.9","null"
"1571754052-815","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabQuickviewSave+9 SizesAvailable in 9 SizesRanck Light GrayIvory Area Rugby Bungalow Rose$61.99$153.00891Rated 4.5 out of 5 stars.891 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/bungalow-rose-ranck-light-grayivory-area-rug-bgls1231.html?piid=36811386","Ranck Light GrayIvory Area Rug","Bungalow Rose","$61.99","$153.00","59% Off","Their piece from this collection features marvelous pattern and design that will easily bring your space into the new age of fashion and design! Made of 100% polypropylene in Turkey. Spot clean only.","Area Rugs","SKU: BGLS1231","Showing 1-10 of 890 reviews.","4.6","5.0","4.7","5.0","null"
"1571752726-706","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+20 SizesAvailable in 20 SizesKatie Gray/Ivory Area Rugby Mistana$82.10603Rated 4.5 out of 5 stars.603 total votes.1-Day ShippingGet It Tomorrow","https://www.wayfair.com/rugs/pdp/mistana-katie-grayivory-area-rug-w001526635.html?piid=1733919250","Katie Gray/Ivory Area Rug","Mistana","$82.10","null","null","Who says artful appeal has to be limited to what's hanging on your walls? Whether rolling out in the living room or your teen's restful retreat, this eye-catching area rug acts as both a foundation and a focal point. Made in Turkey, it is power-loomed from polypropylene with jute, polyester, and cotton. This piece lends a pop of color and pattern to your ensemble, showcasing a geometric motif and splashes of pink and orange on its gray and ivory background.","Area Rugs","SKU: W001526635","Showing 1-10 of 602 reviews.","4.7","4.9","4.8","3.0","null"
"1571752686-702","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+26 SizesAvailable in 26 SizesTheresa Ivory Area Rugby Charlton Home$65.99$228.541164Rated 4.5 out of 5 stars.1164 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/charlton-home-theresa-ivory-area-rug-chlh2303.html?piid=15418119","Theresa Ivory Area Rug","Charlton Home","$65.99","$228.54","71% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Turkey, this one is constructed from polypropylene, a popular material in rug production due to its high resistance to stains, fading, and moisture. It features a 0.5"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: CHLH2303","Showing 1-10 of 1162 reviews.","4.6","4.7","4.4","4.7","null"
"1571753469-767","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesSaffold Texture Green/Beige Area Rugby Beachcrest Home$119.99$189.00239Rated 4.5 out of 5 stars.239 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/beachcrest-home-saffold-texture-greenbeige-area-rug-bchh6683.html?piid=22817587","Saffold Texture Green/Beige Area Rug","Beachcrest Home","$119.99","$189.00","37% Off","Dress up your floors in versatile style with this indoor/outdoor area rug, a must-have addition to your favorite casual space. Its neutral hues blend effortlessly into both monochromatic or vibrant palettes, while its color block details add a pop of pattern to your decor. Play up this piece's coastal influence by adding it to a living room arrangement alongside a tufted sofa and matching woven-wicker barrel chairs for a complementing ensemble, then anchor the space with a pouf ottoman for a touch of texture. Dot nearby walls with beach-chic canvas prints and sand dollar decor for an eye-catching display, then match it with an oval mirror to open up the space. Equally at home defining high-traffic areas around your patio seating group, this water-resistant rug instantly elevates your favorite space.","Area Rugs","SKU: BCHH6683","Showing 1-10 of 239 reviews.","4.5","4.4","4.5","4.3","null"
"1571753873-797","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesCassidy Hand-Tufted Gray Area Rugby Modern Rustic Interiors$392.99Options Available on Open Box586Rated 5 out of 5 stars.586 total votes.FREE 3-Day In-Home DeliveryGet it by Fri, Oct 25","https://www.wayfair.com/rugs/pdp/modern-rustic-interiors-cassidy-hand-tufted-gray-area-rug-w000672975.html?piid=623524126","Cassidy Hand-Tufted Gray Area Rug","Modern Rustic Interiors","$392.99","null","null","Update your space from the ground up with this dynamic area rug, showcasing a modern chevron pattern with muted color blocks and variegated accents. Hand-tufted in India from a blend of 80% wool, 10% nylon, and 10% cotton with a low 0.31"" pile height, this piece is the perfect pick for high-traffic rooms inside your home. We recommend you roll out a rug pad underneath to help this piece stay put.","Area Rugs","SKU: W000672975","Showing 1-10 of 586 reviews.","4.8","4.9","4.5","4.6","null"
"1571754355-840","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesZosia Hand Tufted Wool Ivory Area Rugby Bloomsbury Market$241.99$859.00300Rated 5 out of 5 stars.300 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/bloomsbury-market-zosia-hand-tufted-wool-ivory-area-rug-bbmt2767.html?piid=24760525","Zosia Hand Tufted Wool Ivory Area Rug","Bloomsbury Market","$241.99","$859.00","72% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Stylish too, this rug’s splashy floral pattern brings bold boho style to dining rooms, master suites, and more. Made in India, it’s hand-tufted from 100% wool yarn with a 0.5'' pile that invites you to sink your toes into as you read or watch TV. For care, we suggest professional dry cleaning. To keep this piece safely in place, a rug pad is recommended.","Area Rugs","SKU: BBMT2767","Showing 1-10 of 300 reviews.","4.8","3.7","4.9","3.4","null"
"1571754327-837","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesRegner Cream/Gray Area Rugby Andover Mills$61.12$169.003743Rated 4.5 out of 5 stars.3743 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-regner-creamgray-area-rug-andv2490.html?piid=29647824","Regner Cream/Gray Area Rug","Andover Mills","$61.12","$169.00","64% Off","Walls aren’t the only places to show off your personality with art. Your floors are craving personality too! That’s when area rugs come in. Whether rolled out at the center of your living room, underneath your dining table, or in your master suite, area rugs act as both a foundation and a focal point. This one for example, features a floral design, perfect for a modern aesthetic. It is machine made in Turkey, from 100% heat set polypropylene, with a 0.31'' pile height, and we recommended using with a rug pad. To clean this stain resistant piece, we recommend vacuuming regularly, spot cleaning with mild detergent, and professionally cleaning when needed.","Area Rugs","SKU: ANDV2490","Showing 1-10 of 3737 reviews.","4.6","4.7","4.6","4.6","null"
"1571754816-880","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+34 SizesAvailable in 34 SizesMcguire Neutral ivory/Gray Area Rugby Mercury Row$48.99$60.398234Rated 4.5 out of 5 stars.8234 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-mcguire-ivory-area-rug-mcrw7352.html?piid=29474059","Mcguire Neutral ivory/Gray Area Rug","Mercury Row","$48.99","$60.39","19% Off","Taking cues from modern and minimalist designs, this understated area rug showcases a subtle striated pattern in neutral ivory and gray hues that blend easily with a variety of color palettes. Power-loomed in Turkey from 100% polypropylene with a low 0.4"" pile height. Wherever you decide to display this design, we recommend you roll out a rug pad underneath to help it stay put.","Area Rugs","SKU: MCRW7352","Showing 1-10 of 7217 reviews.","4.5","4.6","4.6","4.0","null"
"1571753978-808","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+11 SizesAvailable in 11 SizesColona White Area Rugby Mercury Row$74.99$128.008682Rated 4.5 out of 5 stars.8682 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-colona-white-area-rug-mcrw5912.html?piid=23514508&category=474144&placement=307&slot=4&sponsoredid=6e8f96ac06e358ee3522da8a07ea27094a637c3dfaf5a8d0fb28f131a4edae39&_txid=otAgY12vDw6x2ysL4g6uAg%3D%3D&isB2b=0","Colona White Area Rug","Mercury Row","$74.99","$128.00","41% Off","Tastefully tousled, this shag area rug showcases a geometric diamond trellis motif for a modern pop of pattern. Neutral off-white and gray hues outfit this design, ensuring it’s versatile enough to complement any color palette you pick. Machine-made in Turkey from 100% polypropylene, it has a long 1.97"" pile height, so we recommend you vacuum it regularly to prevent dirt and debris from settling in. We also suggest you roll out a rug pad underneath to help this piece stay put.","Area Rugs","SKU: MCRW5912","Showing 1-10 of 8680 reviews.","4.6","4.7","4.5","4.8","Sponsored"
"1571753267-751","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabQuickviewSave+12 SizesAvailable in 12 SizesAnguila Blue/Gray Indoor/Outdoor Use Area Rugby Beachcrest Home$119.99$189.00817Rated 4.5 out of 5 stars.817 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/beachcrest-home-anguila-bluegray-indooroutdoor-use-area-rug-bchh1511.html?piid=20295560","Anguila Blue/Gray Indoor/Outdoor Use Area Rug","Beachcrest Home","$119.99","$189.00","37% Off","Breezy and classic, stripes are always a stylish way to splash up your space. Take this eye-catching Anguila Stripe Blue/Gray Indoor/Outdoor Area Rug for example: showcasing a line motif in different thicknesses and with other patterned details, it offers neutral hues of blue and gray. Made in Belgium, it is power-loomed of 100% fiber-enhanced court on polypropylene with a structured flat-woven design. This construction features mold- and mildew-resistant design, so it's ideal for outdoor spaces and indoor ensembles that are especially high-traffic or spill-prone.","Area Rugs","SKU: BCHH1511","Showing 1-10 of 817 reviews.","4.6","5.0","4.6","4.8","null"
"1571754871-885","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=0","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesLorenzo 1 Piece Machine Woven Gray/Black/White Indoor Area Rugby Wade Logan$101.19$136.101365Rated 4.5 out of 5 stars.1365 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wade-logan-lorenzo-1-piece-machine-woven-grayblackwhite-indoor-area-rug-wlgn8655.html?piid=41108723","Lorenzo 1 Piece Machine Woven Gray/Black/White Indoor Area Rug","Wade Logan","$101.19","$136.10","26% Off","Looks aside, Lorenzo area rugs help absorb and decrease noise and soften the step of hardwood and tile flooring. With contrasting blocks of black, white, and grey, Lorenzo rug adds a touch of drama to any interior design, while its half-inch pile stays shed-free with foot traffic. Made in Turkey, this piece is crafted from stain-resistant polypropylene fibers with a jute backing.","Area Rugs","SKU: WLGN8655","Showing 1-10 of 1364 reviews.","4.7","4.8","4.5","4.6","null"
"1571753407-763","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+22 SizesAvailable in 22 SizesMaritza Light Gray Area Rugby Willa Arlo Interiors$80.99$127.833372Rated 4.5 out of 5 stars.3372 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-maritza-light-gray-area-rug-wrlo5780.html?piid=22788857","Maritza Light Gray Area Rug","Willa Arlo Interiors","$80.99","$127.83","37% Off","No matter which room you’re decorating, an area rug helps define the space by introducing pattern and color. This design, for example, showcases a geometric trellis motif suited for modern ensembles. We recommend pairing this piece with a rug pad to prevent slipping and sliding.","Area Rugs","SKU: WRLO5780","Showing 1-10 of 3364 reviews.","4.5","4.9","4.4","4.6","null"
"1571753332-757","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+22 SizesAvailable in 22 SizesAaron Hand-Tufted Wool Yellow Area Rugby Birch Lane™ Heritage$97.142270Rated 4.5 out of 5 stars.2270 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/birch-lane-heritage-aaron-hand-tufted-wool-yellow-area-rug-w000052449.html?piid=898037704","Aaron Hand-Tufted Wool Yellow Area Rug","Birch Lane™ Heritage","$97.14","$304.05","68% Off","Welcome classic character and floral flair into any arrangement with this dynamic area rug, showcasing a traditional Persian-inspired pattern with botanical accents in yellow, burnt orange, and dark brown tones. This piece has a low 0.393"" pile height that helps it handle heavy foot traffic, making this design an ideal base for any busy indoor space. Wherever you decide to roll out this rug, we recommend you pair it with a pad so it stays put.","Area Rugs","SKU: W000052449","Showing 1-10 of 2266 reviews.","4.6","5.0","4.6","4.7","null"
"1571752705-704","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesDaniel Arcs & Shapes Contemporary Red Area Rugby Zipcode Design$67.87$112.493146Rated 4.5 out of 5 stars.3146 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/zipcode-design-daniel-arcs-shapes-contemporary-red-area-rug-zpcd1273.html?piid=21350998","Daniel Arcs & Shapes Contemporary Red Area Rug","Zipcode Design","$67.87","$112.49","40% Off","Space permitting, side-mounted sconces are best-in-class for bathroom task lighting. Why? Stylistic preference aside, these fixtures cast an even light across your face, reducing shadows so that you can apply makeup properly. Take this one for example: Crafted from steel, it features a circular backplate and curved arm awash in a satin platinum finish. A cylindrical glass shade with sanded accents rounds out the design, and accommodates one 100 W E26 lightbulb inside (not included).","Area Rugs","SKU: ZPCD1273","Showing 1-10 of 3145 reviews.","4.7","4.5","4.7","4.5","null"
"1571752932-724","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesBromsgrove Hand-Braided Tan Area Rugby Wade Logan$150.996692Rated 4.5 out of 5 stars.6692 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wade-logan-bromsgrove-hand-braided-tan-area-rug-w000897794.html?piid=1687985950","Bromsgrove Hand-Braided Tan Area Rug","Wade Logan","$150.99","$204.00","26% Off","null","Area Rugs","SKU: W000897794","Showing 1-10 of 6691 reviews.","4.6","4.4","4.8","4.7","null"
"1571752795-711","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesBrightling Sage Green/Blue/Red Area Rugby Andover Mills$71.99$97.00689Rated 4.5 out of 5 stars.689 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/andover-mills-brightling-sage-greenbluered-area-rug-andv1796.html?piid=23977588","Brightling Sage Green/Blue/Red Area Rug","Andover Mills","$71.99","$97.00","26% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 0.39"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: ANDV1796","Showing 1-10 of 691 reviews.","4.6","4.8","4.5","3.5","null"
"1571753380-761","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesLillie Dark Blue Area Rugby Ophelia & Co.$54.9976Rated 4.5 out of 5 stars.76 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ophelia-co-lillie-dark-blue-area-rug-w001584488.html?piid=1049396763&category=474144&placement=308&slot=3&sponsoredid=054eee303be9e818388d56d2c7b06584159b063a81c45654c11b2cfb184021fa&_txid=otAgcF2vDHyQ9MWHizZfAg%3D%3D&isB2b=0","Lillie Dark Blue Area Rug","Ophelia & Co.","$54.99","null","null","Classic, elegant pattern is the hallmark of this area rug. Inspired by traditional Persian rug designs, this rug is lightly distressed to bring vintage flair. Soft pastels make a natural accent to both modern and classic décor.","Area Rugs","SKU: W001584488","Showing 1-10 of 79 reviews.","4.6","null","null","null","Sponsored"
"1571752848-716","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=5","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesGalya Hand-Tufted Wool Medium Gray Area Rugby Willa Arlo Interiors$59.99$77.11402Rated 4.5 out of 5 stars.402 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-galya-hand-tufted-wool-medium-gray-area-rug-wlao2967.html?piid=23846132","Galya Hand-Tufted Wool Medium Gray Area Rug","Willa Arlo Interiors","$59.99","$77.11","22% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Stylish too, this piece boasts a geometric trellis pattern in hues of pistachio, mint, sage, and light grape, while a high-low pile completes the look with added texture and dimension. Made in India, this rug features a hand-tufted 100% wool construction. To clean, vacuum regularly with a straight suction attachment, blot stains, and scrape debris. A rug pad is recommended.","Area Rugs","SKU: WLAO2967","Showing 1-10 of 401 reviews.","4.5","4.4","4.4","2.4","null"
"1571753352-759","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesBalster Beige Area Rugby Laurel Foundry Modern Farmhouse$58.99663Rated 5 out of 5 stars.663 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/balster-beige-area-rug-w000101607.html?piid=44471792","Balster Beige Area Rug","Laurel Foundry Modern Farmhouse","$30.99","$78.00","60% Off","null","Area Rugs","SKU: W000101607","Showing 1-10 of 662 reviews.","4.9","4.7","4.8","4.7","null"
"1571753864-796","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=3","Opens in a new tabSaleQuickviewSave+18 SizesAvailable in 18 SizesDavid Teal Area Rugby Mistana$113.992978Rated 4.5 out of 5 stars.2978 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mistana-david-teal-area-rug-mtna1799.html?piid=24795742","David Teal Area Rug","Mistana","$113.99","null","null","When it comes to crafting a cohesive look and softening the step of hardwood flooring, nothing does the job quite like an area rug! This design showcases a Persian-inspired pattern with weathered details that evoke the appearance of a charming flea market find. Crafted from polyester, it’s fade- and stain-resistant, featuring a 0.25'' pile height that makes it easy to keep clean with regular vacuuming. No matter where it ends up, we recommend using a rug pad for extra stability.","Area Rugs","SKU: MTNA1799","Showing 1-10 of 2977 reviews.","4.7","4.7","4.8","4.4","null"
"1571753573-772","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=4","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesEileen Power Loom Polypropylene Violet Area Rugby Ophelia & Co.$47.9980Rated 4.5 out of 5 stars.80 total votes.","https://www.wayfair.com/rugs/pdp/ophelia-co-eileen-power-loom-polypropylene-violet-area-rug-w001583975.html?piid=223515110&category=474144&placement=308&slot=2&sponsoredid=5684e478d6d1162b4a75f57dd2b40d82514983499173e46230bd3a5a3e92907e&_txid=otAgcF2vDHyQ9MWHizZfAg%3D%3D&isB2b=0","Eileen Power Loom Polypropylene Violet Area Rug","Ophelia & Co.","$47.99","$50.07","4% Off","Classic, elegant pattern is the hallmark of this area rug. Inspired by traditional Persian rug designs, this rug is lightly distressed to bring vintage flair. Soft pastels make a natural accent to both modern and classic décor.","Area Rugs","SKU: W001583975","Showing 1-10 of 80 reviews.","4.6","3.3","2.0","2.0","Sponsored"
"1571754682-871","https://www.wayfair.com/rugs/sb0/round-rugs-c474144.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesAllison Gray/White Area Rugby Ebern Designs$99.99314Rated 4.5 out of 5 stars.314 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/ebern-designs-allison-graywhite-area-rug-w001475497.html?piid=1436261116","Allison Gray/White Area Rug","Ebern Designs","$99.99","$299.00","67% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Turkey, this one is constructed from jute, an eco-friendly fiber with natural, neutral patterns that are adaptable in any aesthetic from classic to contemporary. It features a 0.49"" pile height, ideal for promoting a cozy and inviting feel to your space with the added benefit of being easy to clean.","Area Rugs","SKU: W001475497","Showing 1-10 of 311 reviews.","4.5","4.2","5.0","5.0","null"
