web-scraper-order,web-scraper-start-url,Product_C,Product_C-href,Product_Name,Shop_Name,Sale_Price,Original_Price,Discount,Description,Collection,Product_SKU,Review_Numbers,Customer_Rating_Total,Size_Rating,Material_Rating,Color_Rating,Sponsor_B
"1571756269-954","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesCarle Flokati Blue Area Rugby Mercury Row$48.99 - $269.99$79.001322Rated 4.5 out of 5 stars.1322 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-carle-flokati-blue-area-rug-mcrw9762.html?category=474120&placement=308&slot=5&sponsoredid=0740d718e53a234a0fe9a398b7e160aa03633f87a536ab7951afdcb73fca1255&_txid=otAgb12vGNAHnj8bA320Ag%3D%3D&isB2b=0","Carle Flokati Blue Area Rug","Mercury Row","$48.99","$79.00","38% Off","Set a textured and inviting foundation in any room with this on-trend area rug. Crafted in Turkey from 100% polypropylene with a long 1.97"" pile height, this shag design is an ideal option for bedrooms, offices, and other low-traffic areas where it won’t be worn down. A modern geometric motif takes center stage, while blue hues round out the look with a pop of color. We recommend you vacuum this rug regularly and roll out a rug pad underneath so it stays put.","Area Rugs","SKU: MCRW9762","Showing 1-10 of 1352 reviews.","4.5","null","null","null","Sponsored"
"1571758463-1113","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+21 SizesAvailable in 21 SizesFulton Cream/Smoke Area Rugby Langley Street$42.99 - $612.99$83.042037Rated 5 out of 5 stars.2037 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/langley-street-fulton-creamsmoke-area-rug-lgly5914.html","Fulton Cream/Smoke Area Rug","Langley Street","$42.99","$83.04","48% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in Turkey, this one is constructed from polypropylene, a colorfast and stain-resistant material that naturally repels moisture – making cleanup a cinch!  It features a 1.2"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: LGLY5914","Showing 1-10 of 2034 reviews.","4.8","4.9","4.8","4.8","null"
"1571757024-1005","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesThomason Hand-Tufted Turquoise/Gray Area Rugby Wrought Studio$65.99 - $669.99$179.00817Rated 4.5 out of 5 stars.817 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/wrought-studio-thomason-hand-tufted-turquoisegray-area-rug-w000547597.html","Thomason Hand-Tufted Turquoise/Gray Area Rug","Wrought Studio","$65.99","$179.00","63% Off","Create a plush landing spot next to your bed or by the home bar with this beautiful hand-tufted polyester rug. While its ombre pattern lends artful dimension and contrast, the turquoise color palette keeps it vibrant and harmoniously blends into any contemporary or eclectic aesthetic. Place it in the center of the living room, top it with an iron and glass coffee table, then dress the arrangement with lush plants, mirrored coasters, and glittering candles for a cozy lounge space. Looking for a lighter aesthetic with touches of warmth? Roll it out in the kitchen next to the breakfast nook, then complement its cheerful tones with a bright floral bouquet on the table and a sparkling chandelier suspended overhead.","Area Rugs","SKU: W000547597","Showing 1-10 of 817 reviews.","4.6","4.0","4.9","4.7","null"
"1571757891-1076","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabCloseoutQuickviewSaveChetram Sheepskin Hand-Shag White Area Rugby Orren Ellis$226.99$549.997Rated 5 out of 5 stars.7 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/orren-ellis-chetram-sheepskin-hand-shag-white-area-rug-w001648780.html","Chetram Sheepskin Hand-Shag White Area Rug","Orren Ellis","$226.99","$549.99","59% Off","null","Closeout","SKU: W001648780","Showing 1-7 of 7 reviews.","4.9","null","null","null","null"
"1571755949-928","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesCollett White Area Rugby Mercury Row$55.99 - $289.99$93.00342Rated 4.5 out of 5 stars.342 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mercury-row-collett-white-area-rug-mcrw5892.html","Collett White Area Rug","Mercury Row","$55.99","$93.00","40% Off","Set an on-trend, yet approachable, foundation in any room by rolling out this modern area rug, showcasing an imperfect geometric trellis pattern in white and gray hues that are neutral enough to complement any color palette. Machine-woven in Turkey from 100% polypropylene, this design has a long pile height for a textured and shag look. We recommend you pair this piece with a rug pad to help it stay put.","Area Rugs","SKU: MCRW5892","Showing 1-10 of 342 reviews.","4.5","5.0","4.0","4.4","null"
"1571756953-999","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesAviles Autumn Red Area Rugby Winston Porter$22.99 - $94.992555Rated 4.5 out of 5 stars.2555 total votes.","https://www.wayfair.com/rugs/pdp/winston-porter-aviles-autumn-red-area-rug-wnsp8819.html","Aviles Autumn Red Area Rug","Winston Porter","$22.99","null","null","null","Area Rugs","SKU: WNSP8819","Showing 1-10 of 2564 reviews.","4.5","4.3","3.0","4.8","null"
"1571757645-1054","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+9 SizesAvailable in 9 SizesStarr Hill Handmade Shag Lilac Area Rugby Zipcode Design$40.99 - $444.99$77.043114Rated 4.5 out of 5 stars.3114 total votes.","https://www.wayfair.com/rugs/pdp/zipcode-design-starr-hill-handmade-shag-lilac-area-rug-zpcd3774.html","Starr Hill Handmade Shag Lilac Area Rug","Zipcode Design","$40.99","$77.04","47% Off","Lay a textured foundation for your stylish space with this lilac shag area rug. Made in China, this area rug is hand-tufted from stain- and fade-resistant acrylic in a thick 1"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Complete with a cotton canvas and latex backing, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: ZPCD3774","Showing 1-10 of 26113 reviews.","4.7","null","null","null","null"
"1571756163-945","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+15 SizesAvailable in 15 SizesDrennen Shag Beige/Creme Area Rugby Ebern Designs$55.99 - $309.99$139.021296Rated 4.5 out of 5 stars.1296 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/ebern-designs-drennen-shag-beigecreme-area-rug-ebnd7791.html","Drennen Shag Beige/Creme Area Rug","Ebern Designs","$55.99","$139.02","60% Off","Simple yet chic, this elegant rug is the perfect accent to liven up your space or set a contemporary foundation. The minimalist and abstract stripe motif give this design its modern appeal, while the beige and creme color palette makes it perfect for any setting. Try rolling this rug out in your living room to anchor your aesthetic in the contemporary style, then build on your look by adding a clean-lined gray sectional sofa, a simple black metal coffee table, and a pair of velvet green armchairs. Want to up the drama? Dot your walls with colorful abstract art and hang a glittering gold chandelier overhead.","Area Rugs","SKU: EBND7791","Showing 1-10 of 1302 reviews.","4.7","null","null","null","null"
"1571756835-988","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+8 SizesAvailable in 8 SizesManus Natural Ivory Area Rugby Mercury Row$93.99 - $659.99$134.0081Rated 4.5 out of 5 stars.81 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mercury-row-manus-natural-ivory-area-rug-mcrr7865.html","Manus Natural Ivory Area Rug","Mercury Row","$93.99","$134.00","30% Off","Looks aside, area rugs help absorb and decrease noise as they soften the step of hardwood and tile flooring. Made in Turkey, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 1.97"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: MCRR7865","Showing 1-10 of 81 reviews.","4.7","4.9","5.0","4.0","null"
"1571758402-1109","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+23 SizesAvailable in 23 SizesMontpelier Handmade-Shag Sable Area Rugby Willa Arlo Interiors$42.99 - $649.99$67.462369Rated 4.5 out of 5 stars.2369 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-montpelier-handmade-shag-sable-area-rug-wrlo5500.html","Montpelier Handmade-Shag Sable Area Rug","Willa Arlo Interiors","$42.99","$67.46","36% Off","Montpelier Handmade-Shag Sable Area Rug","Area Rugs","SKU: WRLO5500","Showing 1-10 of 2374 reviews.","4.6","4.7","4.5","4.5","null"
"1571757554-1047","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleSave+3 SizesAvailable in 3 SizesCarrabelle Hand-Tufted Black Area Rugby Latitude Run$134.99 - $469.99$149.9910Rated 5 out of 5 stars.10 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/latitude-run-carrabelle-hand-tufted-black-area-rug-ltdr3467.html","Carrabelle Hand-Tufted Black Area Rug","Latitude Run","$134.99","$149.99","10% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in India, this one is constructed from polyester and features a shagged design awash in a neutral hue, blending effortlessly with your existing color scheme. Plus, it features a 1.75"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: LTDR3467","Showing 1-10 of 483 reviews.","4.7","null","null","null","null"
"1571758175-1096","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+2 SizesAvailable in 2 SizesDerouen Polypropylene Cream Area Rugby Ebern Designs$77.13 - $215.99$409.00194Rated 4.5 out of 5 stars.194 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ebern-designs-derouen-polypropylene-cream-area-rug-w000200046.html","Derouen Polypropylene Cream Area Rug","Ebern Designs","$215.99","$969.00","78% Off","Understated in color, yet distinctive in design, this area rug makes an alluring anchor for your master suite ensemble or living room seating group. Made in Turkey, it offers a half inch shag pile for a touch of retro flair that easily works into ensembles both classic and contemporary. While its construction may catch the eye, it blends into its surroundings effortlessly thanks to a neutral cream hue. Vacuum-friendly and easy to clean.","Area Rugs","SKU: W000200046","Showing 1-10 of 194 reviews.","4.6","4.4","4.4","4.9","null"
"1571758644-1124","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=0","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesCardoso Flokati Gray Area Rugby Mercury Row$52.99 - $295.99$129.001347Rated 4.5 out of 5 stars.1347 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/mercury-row-cardoso-flokati-gray-area-rug-mcrw9761.html","Cardoso Flokati Gray Area Rug","Mercury Row","$52.99","$129.00","59% Off","Set a textured and inviting foundation in any room with this on-trend area rug. Crafted in Turkey from 100% polypropylene with a long 1.97"" pile height, this shag design is an ideal option for bedrooms, offices, and other low-traffic areas where it won’t be worn down. A modern geometric motif takes center stage, while neutral gray hues help it blend with any color palette you pick. We recommend you vacuum this rug regularly and roll out a rug pad underneath so it stays put.","Area Rugs","SKU: MCRW9761","Showing 1-10 of 1352 reviews.","4.5","5.0","4.0","5.0","null"
"1571758001-1084","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+17 SizesAvailable in 17 SizesCabery Purple Area Rugby Andover Mills$39.99 - $258.11$78.0033249Rated 4.5 out of 5 stars.33249 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-cabery-purple-area-rug-andv4224.html","Cabery Purple Area Rug","Andover Mills","$39.99","$78.00","49% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in India, this one is constructed from polypropylene, a synthetic material designed to stand up to muddy shoes in the entryway and the occasional spill under the kitchen table. It features a 1"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: ANDV4224","Showing 1-10 of 33147 reviews.","4.6","4.6","4.9","4.0","null"
"1571757035-1006","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+12 SizesAvailable in 12 SizesAmoroso Seafoam Area Rugby Winston Porter$67.99 - $369.99$93.15769Rated 4.5 out of 5 stars.769 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/winston-porter-amoroso-seafoam-area-rug-w001478374.html","Amoroso Seafoam Area Rug","Winston Porter","$67.99","$93.15","27% Off","The cure for the bare floor blues is here! Power-loomed in Turkey, this rug’s polypropylene build is stain-resistant without sacrificing style. A 1.57'-inch pile height – the classic shag rug look – lends any room a look of undeniable coolness while preserving the modern aesthetic. If an errant spill does occur, be sure to have this item cleaned by a professional. To eliminate curled corners, simply flip this rug over and allow the fibers to relax.","Area Rugs","SKU: W001478374","Showing 1-10 of 774 reviews.","4.3","4.0","4.3","2.6","null"
"1571757747-1063","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabQuickviewSave+4 SizesAvailable in 4 SizesZhora Denim Area Rugby 17 Stories$76.99 - $559.99$99.0094Rated 4.5 out of 5 stars.94 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/17-stories-zhora-denim-area-rug-stss4837.html","Zhora Denim Area Rug","17 Stories","$76.99","$99.00","22% Off","Add an extra layer of dimension, style, and personality to your home, with the addition of an area rug to your space. This one for example, is perfectly at home in a contemporary aesthetic, with its abstract shag design, in a denim color. Machine made of polypropylene, and high luster polyester, with a 2'' pile height, you’ll love digging your toes into this stylish piece. We recommend using this design with a rug pad to prevent it from slipping and sliding. To care for this rug, we recommend vacuuming regularly with a straight suction vacuum, and spot cleaning with mild soap and water.","Area Rugs","SKU: STSS4837","Showing 1-10 of 94 reviews.","4.6","4.2","5.0","3.9","null"
"1571756317-957","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSaveAlbright Mongolian Lamb Fur Sheepskin Brown Area Rugby Union Rustic$115.99$138.99FREE Shipping","https://www.wayfair.com/rugs/pdp/union-rustic-albright-mongolian-lamb-fur-sheepskin-brown-area-rug-w000046399.html","Albright Mongolian Lamb Fur Sheepskin Brown Area Rug","Union Rustic","$115.99","$138.99","17% Off","Soft and silky, this gorgeous Albright Mongolian Lamb Fur Sheepskin Brown Area Rug provides not only a beautiful accent but also a warm feeling with every step. It can suit any décor and any room, adding an elegant touch.","Area Rugs","SKU: W000046399","null","","","","","null"
"1571757837-1071","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+5 SizesAvailable in 5 SizesHegwood Moroccan Trellis Gray Area Rugby Andover Mills$42.99 - $346.99$119.991360Rated 4.5 out of 5 stars.1360 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-hegwood-moroccan-trellis-gray-area-rug-w000357218.html","Hegwood Moroccan Trellis Gray Area Rug","Andover Mills","$42.99","$119.99","64% Off","Love your traditional ensemble, but worried it might be missing something? Roll out this rug underfoot to add a pop of pattern to your space. A perfect finishing touch or starting point for your classic arrangement, this rug will help freshen up your look. It showcases a detailed ogee pattern with scrolling accents and a quatrefoil center. The gray color palette gives this piece essential versatility, while the blue accenting elevates it with flair. It is power-loomed from polypropylene, so it can stand up to high-traffic and is stain-resistant. Try rolling it out in your living room to give your entertainment ensemble a new look, or set it in your master suite bedroom to anchor your space.","Area Rugs","SKU: W000357218","Showing 1-10 of 1360 reviews.","4.5","4.8","5.0","4.7","null"
"1571757568-1048","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleSave+4 SizesAvailable in 4 SizesBriganti Hand-Tufted Ivory/Blue Area Rugby Mercury Row$78.99 - $309.99$155.256Rated 4 out of 5 stars.6 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/mercury-row-briganti-hand-tufted-ivoryblue-area-rug-mrow7713.html","Briganti Hand-Tufted Ivory/Blue Area Rug","Mercury Row","$78.99","$155.25","49% Off","Warming up hardwood and tile floors while setting the stage for the rest of your ensemble, area rugs are essential for nearly any room in your abode. Made in India, this one is constructed from polyester and showcases a geometric print in neutral hues, so it’s sure to make a statement while still blending effortlessly with your color scheme. Plus, it features a 1.25"" pile height, making it the perfect pick for adding a plush stage setter that promotes coziness in the living room, bedroom, and beyond.","Area Rugs","SKU: MROW7713","Showing 1-6 of 6 reviews.","4.2","null","null","null","null"
"1571757633-1053","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesAviles Navy Area Rugby Winston Porter$30.99 - $104.992564Rated 4.5 out of 5 stars.2564 total votes.","https://www.wayfair.com/rugs/pdp/winston-porter-aviles-navy-area-rug-wnsp8821.html","Aviles Navy Area Rug","Winston Porter","$30.99","null","null","null","Area Rugs","SKU: WNSP8821","Showing 1-10 of 2564 reviews.","4.5","4.8","4.1","4.6","null"
"1571757246-1025","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesMullenix Handmade Shag Teal Area Rugby Ebern Designs$63.99 - $379.99$124.7015Rated 4.5 out of 5 stars.15 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/ebern-designs-mullenix-handmade-shag-teal-area-rug-ebdg7313.html","Mullenix Handmade Shag Teal Area Rug","Ebern Designs","$63.99","$124.70","49% Off","Enjoy a cozy floor covering from this vibrant collection. The fluffy shag rug will brighten up any living space with its teal blue color tone. This playful area rug comes in countless of colors to fit any room décor. Along with its featherlike touch, this rug is easy to clean and created to be ultra soft using extensive wearing propylene that will help you create a relaxing contemporary style.","Area Rugs","SKU: EBDG7313","Showing 1-10 of 15 reviews.","4.5","5.0","4.1","5.0","null"
"1571758052-1087","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+4 SizesAvailable in 4 SizesAviles Black Area Rugby Winston Porter$25.99 - $93.672557Rated 4.5 out of 5 stars.2557 total votes.","https://www.wayfair.com/rugs/pdp/winston-porter-aviles-black-area-rug-wnsp8816.html","Aviles Black Area Rug","Winston Porter","$25.99","null","null","null","Area Rugs","SKU: WNSP8816","Showing 1-10 of 2564 reviews.","4.5","4.0","4.9","5.0","null"
"1571757429-1037","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+19 SizesAvailable in 19 SizesAngeline Periwinkle Blue Area Rugby Hashtag Home$32.99 - $246.95$58.0033245Rated 4.5 out of 5 stars.33245 total votes.","https://www.wayfair.com/rugs/pdp/hashtag-home-angeline-periwinkle-blue-area-rug-w000565670.html","Angeline Periwinkle Blue Area Rug","Hashtag Home","$32.99","$58.00","43% Off","Bring a bold burst of color to your space with this periwinkle blue area rug! Made in Turkey, this area rug is power loomed from stain- and fade-resistant polypropylene in a shaggy 1"" pile – perfect for rolling out in fashionable living rooms or digging your toes in right out of bed in the morning. Easily vacuumed or spot cleaned for effortless upkeep, this rug performs best when paired with a rug pad to prevent shifting and sliding underfoot.","Area Rugs","SKU: W000565670","Showing 1-10 of 33081 reviews.","4.6","null","null","null","null"
"1571756134-943","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+10 SizesAvailable in 10 SizesKids Ivory/Blue/Gray Area Rugby Viv + Rae$41.99 - $439.99$71.15146Rated 5 out of 5 stars.146 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/viv-rae-kids-hand-shag-ivorybluegray-area-rug-vvro1100.html","Kids Ivory/Blue/Gray Area Rug","Viv + Rae","$41.99","$71.15","41% Off","A fun and playful aesthetic are celebrated in Viv + Rae’s colorful Kids collection. Designed with a thick pile for added comfort and durability, these wonderfully soft carpets are woven of polypropylene yarn for outstanding quality and playful plush texture which is soft underfoot for your little one.","Area Rugs","SKU: VVRO1100","Showing 1-10 of 146 reviews.","4.8","4.5","5.0","5.0","null"
"1571756989-1002","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleQuickviewSave+6 SizesAvailable in 6 SizesAgnon Navy Blue Shag Area Rugby Ebern Designs$45.99 - $209.99$98.00170Rated 4.5 out of 5 stars.170 total votes.","https://www.wayfair.com/rugs/pdp/ebern-designs-agnon-navy-blue-shag-area-rug-w001472965.html","Agnon Navy Blue Shag Area Rug","Ebern Designs","$45.99","$98.00","53% Off","Set a sophisticated foundation in any room of your home with this beautiful blue rug. Simple and stylish, it can blend in with a variety of aesthetics and update your look. The deep navy blue color gives this rug a refined look, while the subtle trellis pattern and shag material adds a touch of artful flair. More than just stylish, it is crafted from polypropylene, so it can stand up to high-traffic and it is stain-resistant. Try rolling it out in your entryway to instantly refresh your space, then pair it with a glossy white console table and a large abstract painting for a contemporary-chic display.","Area Rugs","SKU: W001472965","Showing 1-10 of 170 reviews.","4.4","4.0","4.2","4.0","null"
"1571755785-913","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesSan Francisco Shag Blue Area Rugby Well Woven$67.99 - $479.99$597.0021Rated 5 out of 5 stars.21 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/well-woven-san-francisco-shag-blue-area-rug-xtbs1278.html","San Francisco Shag Blue Area Rug","Well Woven","$67.99","$597.00","89% Off","Oversized geometric styles like those in the San Francisco collection take center stage to create a feeling of boundless energy and expansive space. The dynamic patterns are further enhanced with 3D carved design accents, for visual texture that pops right off the floor.","Area Rugs","SKU: XTBS1278","Showing 1-10 of 23 reviews.","4.9","null","null","null","null"
"1571756110-942","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=5","Opens in a new tabQuickviewSave+7 SizesAvailable in 7 SizesCaverly Hand-Knotted Wool Black Area Rugby Bungalow Rose$92.99 - $559.99$300.0016Rated 5 out of 5 stars.16 total votes.FREE Shipping","https://www.wayfair.com/rugs/pdp/bungalow-rose-caverly-hand-knotted-wool-black-area-rug-bgrs7809.html?category=474120&placement=309&slot=1&sponsoredid=1b718d8c2ed1338a133ff4819549261247a76146da8e11f0ce660f79563f3357&_txid=otAgb12vFhUH5T8eMbCuAg%3D%3D&isB2b=0","Caverly Hand-Knotted Wool Black Area Rug","Bungalow Rose","$92.99","$300.00","69% Off","null","Area Rugs","SKU: BGRS7809","Showing 1-10 of 16 reviews.","5","null","null","null","Sponsored"
"1571758128-1092","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabSaleQuickviewSave+3 SizesAvailable in 3 SizesAnvi Faux Fur Black Area Rugby Willa Arlo Interiors$48.99 - $127.99$80.0084Rated 4.5 out of 5 stars.84 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-anvi-faux-fur-black-area-rug-wlao3182.html","Anvi Faux Fur Black Area Rug","Willa Arlo Interiors","$127.99","$139.00","8% Off","Wanting the luxury look of fur but not liking animal products? This faux fur area rug is your perfect choice. This product imitates the texture and feel of sheepskin. With soft texture and suede-like backing, faux fur area rug is a budget option without compromising comfort and style. Sleek black color is versatile and would fit any décor. Perfect accessory for living room, family room or bedroom. This product can be spot cleaned or hand cleaned.","Area Rugs","SKU: WLAO3182","Showing 1-10 of 84 reviews.","4.4","null","null","null","null"
"1571756482-965","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=4","Opens in a new tabSaleQuickviewSave+7 SizesAvailable in 7 SizesMiranda Navy Area Rugby Willa Arlo Interiors$56.99 - $289.99$68.001217Rated 4.5 out of 5 stars.1217 total votes.FREE 2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/willa-arlo-interiors-miranda-navy-area-rug-wlro7486.html","Miranda Navy Area Rug","Willa Arlo Interiors","$56.99","$68.00","16% Off","Hardwood floors and tiling have their place in your house, but nothing feels better underfoot than a plush rug. You will feel right at home when your roll out this charming rug. It showcases a shaggy weaving technique, a classic rectangular shape, and a solid navy blue hue, so it can be added to any aesthetic, although it pairs best with contemporary ensembles. It is also crafted of 100% polypropylene, so it is extremely durable and it is stain- and fade-resistant, making it an ideal choice for spill-prone and high-traffic spaces. Try rolling this rug out in your foyer to craft a grand entryway display, then build on the style by adding a glossy black console table, a large sunburst wall mirror, and a simple gray tufted bench. Or set this rug down in your master suite or guest room to add a splash of color and a soft touch to your restful retreat.","Area Rugs","SKU: WLRO7486","Showing 1-10 of 1219 reviews.","4.5","null","null","null","null"
"1571757580-1049","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=3","Opens in a new tabSaleSave+4 SizesAvailable in 4 SizesHegwood Moroccan Trellis Yellow & Gold Gray Area Rugby Andover Mills$40.85 - $139.41$99.993961Rated 4.5 out of 5 stars.3961 total votes.2-Day ShippingGet it by Thu, Oct 24","https://www.wayfair.com/rugs/pdp/andover-mills-hegwood-moroccan-trellis-yellow-gold-gray-area-rug-drld1467.html","Hegwood Moroccan Trellis Yellow & Gold Gray Area Rug","Andover Mills","$139.41","$399.99","65% Off","This power-loomed shag rug offers luxurious comfort and easy-to-design styling. The texture of this plush rug adds depth to the color, and the durable power-loomed construction is built to last, standing up to everyday foot traffic with ease.","Area Rugs","SKU: DRLD1467","Showing 1-10 of 3959 reviews.","4.7","5.0","3.1","4.6","null"
"1571757695-1060","https://www.wayfair.com/rugs/sb0/shag-flokati-rugs-c474120.html?curpage=2","Opens in a new tabCloseoutQuickviewSave+13 SizesAvailable in 13 SizesEvelyn Ivory Area Rugby Viv + Rae$35.99 - $389.99$98.001007Rated 4.5 out of 5 stars.1007 total votes.","https://www.wayfair.com/rugs/pdp/viv-rae-evelyn-ivory-area-rug-vvro3555.html","Evelyn Ivory Area Rug","Viv + Rae","$35.99","$98.00","63% Off","This Evelyn Ivory Area Rug is made of 60% polypropylene, 40% polyester. This rug is easy to clean, stain resistant and does not shed.","Closeout","SKU: VVRO3555","Showing 1-10 of 1008 reviews.","4.6","4.0","1.5","4.3","null"
